<doc id="125.1.1">													
<text id="125.1.1">													
<s id="1">													
Ich	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	1	ich	PRON	PPER	Case=Nom|Number=Sing|Person=1|PronType=Prs	11	nsubj			pid:1.125.1.1.
habe	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	2	haben	AUX	VAFIN	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin	11	aux			pid:1.125.1.1.
über	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	3	über	ADP	FM	Foreign=Yes	4	case			pid:1.125.1.1.
es	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	4	es	PRON	PPER	Case=Nom|Gender=Neut|Number=Sing|Person=3|PronType=Prs	11	obl			pid:1.125.1.1.
so	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	5	so	ADV	NE	Case=Nom|Gender=Neut|Number=Plur	11	advmod			pid:1.125.1.1.
eine	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	6	ein	DET	ART	Case=Acc|Definite=Ind|Gender=Fem|Number=Sing|PronType=Art	7	det			pid:1.125.1.1.
Situation	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	7	Situation	NOUN	NN	Case=Acc|Gender=Fem|Number=Sing	11	obj			pid:1.125.1.1.
im	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	8-9									pid:1.125.1.1.
in	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	8	in	ADP	APPR		10	case			pid:1.125.1.1.
dem	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	9	der	DET	ART	Case=Dat|Definite=Def|Gender=Neut|Number=Sing|PronType=Art	10	det			pid:1.125.1.1.
Buch	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	10	Buch	NOUN	NN	Case=Dat|Gender=Neut|Number=Sing	11	obl			pid:1.125.1.1.
gelesen	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	11	lesen	VERB	VVPP	VerbForm=Part	0	root		SpaceAfter=No	pid:1.125.1.1.
,	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	12	,	PUNCT	$,		13	punct			pid:1.125.1.1.
dachte	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	13	denken	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin	11	conj			pid:1.125.1.1.
aber	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	14	aber	ADV	ADV		13	advmod			pid:1.125.1.1.
nicht	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	15	nicht	PART	CARD	NumType=Card	13	advmod			pid:1.125.1.1.
das	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	16	der	DET	PDS	Case=Nom|Gender=Neut|Number=Sing|PronType=Dem	17	det			pid:1.125.1.1.
es	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	17	es	PRON	PPER	Case=Nom|Gender=Neut|Number=Sing|Person=3|PronType=Prs	13	nsubj			pid:1.125.1.1.
in	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	18	in	ADP	APPR		19	case			pid:1.125.1.1.
Wirklichkeit	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	19	Wirklichkeit	NOUN	NN	Case=Dat|Gender=Fem|Number=Sing	13	obl			pid:1.125.1.1.
gibt's	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	20	gibt's	X	PPER	Foreign=Yes	13	compound:prt		SpaceAfter=No	pid:1.125.1.1.
.	1	1	Ich habe über es so eine Situation im Buch gelesen, dachte aber nicht das es in Wirklichkeit gibt's.	21	.	PUNCT	$.		11	punct		SpacesAfter=\n	pid:1.125.1.1.
</s>													
</text>													
</doc>													
