<doc id="82.1.1">													
<text id="82.1.1">													
<s id="1">													
&gt;Die	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	1	&gt;der	DET	PRELS	Case=Nom|Gender=Fem|Number=Sing|PronType=Rel	2	det			pid:1.82.1.1.
Sache	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	2	Sache	NOUN	NN	Case=Acc|Gender=Fem|Number=Plur	6	nsubj			pid:1.82.1.1.
ist	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	3	sein	AUX	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	6	cop			pid:1.82.1.1.
ja	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	4	ja	ADV	ADV		5	advmod			pid:1.82.1.1.
auch	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	5	auch	ADV	ADV		6	advmod			pid:1.82.1.1.
oft	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	6	oft	ADV	CARD	NumType=Card	0	root		SpaceAfter=No	pid:1.82.1.1.
,	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	7	,	PUNCT	$,		16	punct			pid:1.82.1.1.
das	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	8	der	PRON	PRELS	Case=Nom|Gender=Neut|Number=Sing|PronType=Rel	16	nsubj			pid:1.82.1.1.
die	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	9	der	DET	ART	Case=Acc|Definite=Def|Gender=Fem|Number=Plur|PronType=Art	10	det			pid:1.82.1.1.
Frauen	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	10	Frau	NOUN	NN	Case=Acc|Gender=Fem|Number=Plur	16	obj			pid:1.82.1.1.
den	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	11	der	DET	ART	Case=Acc|Definite=Def|Gender=Masc|Number=Sing|PronType=Art	12	det			pid:1.82.1.1.
Mann	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	12	Mann	NOUN	NN	Case=Acc|Gender=Masc|Number=Sing	16	obj			pid:1.82.1.1.
dann	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	13	dann	ADV	ADV		16	advmod			pid:1.82.1.1.
auch	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	14	auch	ADV	ADV		15	advmod			pid:1.82.1.1.
noch	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	15	noch	ADV	CARD	NumType=Card	16	advmod			pid:1.82.1.1.
lieben	1	1	&gt;Die Sache ist ja auch oft, das die Frauen den Mann dann auch noch lieben und glauben, dass es der Partner auch tut.	16	lieben	VERB	VVFIN	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin	6	acl			pid:1.82.1.1.
