<doc id="95.1.1">													
<text id="95.1.1">													
<s id="1">													
In	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	1	in	ADP	APPR		2	case			pid:1.95.1.1.
Großbritannien	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	2	Großbritannien	PROPN	NE	Case=Dat|Gender=Neut|Number=Sing	3	obl			pid:1.95.1.1.
gibt	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	3	geben	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	0	root			pid:1.95.1.1.
es	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	4	es	PRON	PPER	Case=Nom|Gender=Neut|Number=Sing|Person=3|PronType=Prs	3	expl			pid:1.95.1.1.
seit	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	5	seit	ADP	ADJA	Case=Acc|Gender=Fem|Number=Plur	8	case			pid:1.95.1.1.
ein	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	6	ein	DET	ART	Case=Acc|Definite=Ind|Gender=Neut|Number=Sing|PronType=Art	8	det			pid:1.95.1.1.
paar	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	7	paar	PRON	PIAT	Definite=Ind|PronType=Ind	8	det			pid:1.95.1.1.
Jahren	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	8	Jahr	NOUN	NN	Case=Dat|Gender=Neut|Number=Plur	3	obl			pid:1.95.1.1.
die	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	9	der	DET	ART	Case=Nom|Definite=Def|Gender=Fem|Number=Sing|PronType=Art	10	det			pid:1.95.1.1.
Straftat	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	10	Straftat	NOUN	NN	Case=Nom|Gender=Fem|Number=Sing	3	nsubj			pid:1.95.1.1.
"	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	11	"	PUNCT	$(		12	punct		SpaceAfter=No	pid:1.95.1.1.
coercive	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	12	coercive	PROPN	FM	Foreign=Yes	10	appos			pid:1.95.1.1.
control	1	1	In Großbritannien gibt es seit ein paar Jahren die Straftat "coercive control" (Zwangskontrolle), die z. B. vorliegt, wenn ein Partner die gesamten Finanzen, Sozialkontakte und die Bewegungsfreiheit des anderen kontrolliert (Tracker am Auto, Passwörter für sämtliche Accounts usw.).	13	control	PROPN	FM	Foreign=Yes	12	flat		SpaceAfter=No	pid:1.95.1.1.
