<doc id="30.1.1">													
<text id="30.1.1">													
<s id="1">													
In	1	1	In der Tat möglich	1	in	ADP	APPR		3	case			pid:1.30.1.1.
der	1	1	In der Tat möglich	2	der	DET	ART	Case=Dat|Definite=Def|Gender=Fem|Number=Sing|PronType=Art	3	det			pid:1.30.1.1.
Tat	1	1	In der Tat möglich	3	Tat	NOUN	NN	Case=Dat|Gender=Fem|Number=Sing	4	nmod			pid:1.30.1.1.
möglich	1	1	In der Tat möglich	4	möglich	ADJ	ADJD		0	root		SpacesAfter=\n\n	pid:1.30.1.1.
</s>													
<s id="2">													
Hast	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	1	haben	AUX	VAFIN	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin	0	root			pid:2.30.1.1.
du	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	2	du	PRON	PPER	Case=Nom|Number=Sing|Person=2|PronType=Prs	1	nsubj			pid:2.30.1.1.
auch	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	3	auch	ADV	ADV		1	advmod			pid:2.30.1.1.
Vorschläge	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	4	Vorschlag	NOUN	NN	Case=Acc|Gender=Masc|Number=Plur	7	nsubj			pid:2.30.1.1.
was	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	5	was	PRON	NN	Case=Acc|Gender=Masc|Number=Sing	7	nsubj			pid:2.30.1.1.
die	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	6	der	DET	ART	Case=Acc|Definite=Def|Gender=Fem|Number=Sing|PronType=Art	7	det			pid:2.30.1.1.
Ursache	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	7	Ursache	NOUN	NN	Case=Acc|Gender=Fem|Number=Sing	1	ccomp			pid:2.30.1.1.
sein	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	8	sein	AUX	VAINF	VerbForm=Inf	7	cop			pid:2.30.1.1.
könnte	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	9	können	AUX	VMFIN	Mood=Sub|Number=Sing|Person=3|Tense=Past|VerbForm=Fin	7	aux		SpaceAfter=No	pid:2.30.1.1.
?	2	2	Hast du auch Vorschläge was die Ursache sein könnte?	10	?	PUNCT	$.		1	punct		SpacesAfter=\n	pid:2.30.1.1.
</s>													
</text>													
</doc>													
